,LOC,MEAS,EQPT,TEST_FLOW,IND_STEP,DPN,CAP,HEADS,DISCS,2025_FW1,2025_FW2,2025_FW3,2025_FW4,2025_FW5,2025_FW6,2025_FW7,2025_FW8,2025_FW9,2025_FW10,2025_FW11,2025_FW12,2025_FW13
524,WUX,TT,GEMINI_SP,GG,PWT,EVANSBPSATA,14000,14,7,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0
525,WUX,TT,GEMINI_SP,GG,STS,EVANSBPSATA,14000,14,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,WUX,TT,GEMINI_SP,GG,SCOPY,EVANSBPSATA,14000,16,8,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
527,WUX,TT,GEMINI_SP,GG,PRE2,EVANSBPSATA,14000,16,8,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7
528,WUX,TT,GEMINI_SP,GG,CAL,EVANSBPSATA,14000,16,8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
529,WUX,TT,GEMINI_SP,GG,CAL2,EVANSBPSATA,14000,16,8,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
530,WUX,TT,GEMINI_SP,GG,FNC2,EVANSBPSATA,14000,16,8,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3
531,WUX,TT,GEMINI_SP,GG,SPSC2,EVANSBPSATA,14000,16,8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
532,WUX,TT,GEMINI_SP,GG,CRT2,EVANSBPSATA,14000,16,8,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
533,WUX,TT,GEMINI_SP,GG,SDAT2,EVANSBPSATA,14000,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,WUX,TT,GEMINI_SP,GG,PWT,EVANSBPSATA,14000,16,8,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
535,WUX,TT,GEMINI_SP,GG,STS,EVANSBPSATA,14000,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,WUX,TT,GEMINI_SP,GG,SCOPY,EVANSBPSATA,14000,18,9,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0
537,WUX,TT,GEMINI_SP,GG,PRE2,EVANSBPSATA,14000,18,9,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
538,WUX,TT,GEMINI_SP,GG,CAL,EVANSBPSATA,14000,18,9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
539,WUX,TT,GEMINI_SP,GG,CAL2,EVANSBPSATA,14000,18,9,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
540,WUX,TT,GEMINI_SP,GG,FNC2,EVANSBPSATA,14000,18,9,190.1,190.1,190.1,190.1,190.1,190.1,190.1,190.1,190.1,190.1,190.1,190.1,190.1
541,WUX,TT,GEMINI_SP,GG,SPSC2,EVANSBPSATA,14000,18,9,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
542,WUX,TT,GEMINI_SP,GG,CRT2,EVANSBPSATA,14000,18,9,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
543,WUX,TT,GEMINI_SP,GG,SDAT2,EVANSBPSATA,14000,18,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,WUX,TT,GEMINI_SP,GG,PWT,EVANSBPSATA,14000,18,9,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0
545,WUX,TT,GEMINI_SP,GG,STS,EVANSBPSATA,14000,18,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,WUX,TT,GEMINI_SP,GG,SCOPY,EVANSBPSATA,16000,16,8,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
547,WUX,TT,GEMINI_SP,GG,PRE2,EVANSBPSATA,16000,16,8,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7
548,WUX,TT,GEMINI_SP,GG,CAL,EVANSBPSATA,16000,16,8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
549,WUX,TT,GEMINI_SP,GG,CAL2,EVANSBPSATA,16000,16,8,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
550,WUX,TT,GEMINI_SP,GG,FNC2,EVANSBPSATA,16000,16,8,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3
551,WUX,TT,GEMINI_SP,GG,SPSC2,EVANSBPSATA,16000,16,8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
552,WUX,TT,GEMINI_SP,GG,CRT2,EVANSBPSATA,16000,16,8,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
553,WUX,TT,GEMINI_SP,GG,SDAT2,EVANSBPSATA,16000,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,WUX,TT,GEMINI_SP,GG,PWT,EVANSBPSATA,16000,16,8,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
555,WUX,TT,GEMINI_SP,GG,STS,EVANSBPSATA,16000,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,WUX,TT,GEMINI_SP,GG,SCOPY,EVANSBPSATA,16000,17,9,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
557,WUX,TT,GEMINI_SP,GG,PRE2,EVANSBPSATA,16000,17,9,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7
558,WUX,TT,GEMINI_SP,GG,CAL,EVANSBPSATA,16000,17,9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
559,WUX,TT,GEMINI_SP,GG,CAL2,EVANSBPSATA,16000,17,9,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
560,WUX,TT,GEMINI_SP,GG,FNC2,EVANSBPSATA,16000,17,9,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3
561,WUX,TT,GEMINI_SP,GG,SPSC2,EVANSBPSATA,16000,17,9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
562,WUX,TT,GEMINI_SP,GG,CRT2,EVANSBPSATA,16000,17,9,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
563,WUX,TT,GEMINI_SP,GG,SDAT2,EVANSBPSATA,16000,17,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,WUX,TT,GEMINI_SP,GG,PWT,EVANSBPSATA,16000,17,9,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
565,WUX,TT,GEMINI_SP,GG,STS,EVANSBPSATA,16000,17,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,WUX,TT,GEMINI_SP,GG,SCOPY,EVANSBPSATA,16000,18,9,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0
567,WUX,TT,GEMINI_SP,GG,PRE2,EVANSBPSATA,16000,18,9,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
568,WUX,TT,GEMINI_SP,GG,CAL,EVANSBPSATA,16000,18,9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
569,WUX,TT,GEMINI_SP,GG,CAL2,EVANSBPSATA,16000,18,9,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
570,WUX,TT,GEMINI_SP,GG,FNC2,EVANSBPSATA,16000,18,9,190.1,190.1,190.1,190.1,190.1,190.1,190.1,190.1,190.1,190.1,190.1,190.1,190.1
571,WUX,TT,GEMINI_SP,GG,SPSC2,EVANSBPSATA,16000,18,9,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
572,WUX,TT,GEMINI_SP,GG,CRT2,EVANSBPSATA,16000,18,9,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
573,WUX,TT,GEMINI_SP,GG,SDAT2,EVANSBPSATA,16000,18,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,WUX,TT,GEMINI_SP,GG,PWT,EVANSBPSATA,16000,18,9,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0
575,WUX,TT,GEMINI_SP,GG,STS,EVANSBPSATA,16000,18,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,WUX,TT,GEMINI_SP,GG,SCOPY,EVANSBPSATA,18000,18,9,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0
577,WUX,TT,GEMINI_SP,GG,PRE2,EVANSBPSATA,18000,18,9,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
578,WUX,TT,GEMINI_SP,GG,CAL,EVANSBPSATA,18000,18,9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
579,WUX,TT,GEMINI_SP,GG,CAL2,EVANSBPSATA,18000,18,9,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
580,WUX,TT,GEMINI_SP,GG,FNC2,EVANSBPSATA,18000,18,9,190.1,190.1,190.1,190.1,190.1,190.1,190.1,190.1,190.1,190.1,190.1,190.1,190.1
581,WUX,TT,GEMINI_SP,GG,SPSC2,EVANSBPSATA,18000,18,9,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
582,WUX,TT,GEMINI_SP,GG,CRT2,EVANSBPSATA,18000,18,9,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
583,WUX,TT,GEMINI_SP,GG,SDAT2,EVANSBPSATA,18000,18,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,WUX,TT,GEMINI_SP,GG,PWT,EVANSBPSATA,18000,18,9,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0
585,WUX,TT,GEMINI_SP,GG,STS,EVANSBPSATA,18000,18,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,WUX,TT,GEMINI_SP,GG,SCOPY,EVANSBPSATA,20000,18,9,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
587,WUX,TT,GEMINI_SP,GG,PRE2,EVANSBPSATA,20000,18,9,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0
588,WUX,TT,GEMINI_SP,GG,CAL,EVANSBPSATA,20000,18,9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
589,WUX,TT,GEMINI_SP,GG,CAL2,EVANSBPSATA,20000,18,9,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0
590,WUX,TT,GEMINI_SP,GG,FNC2,EVANSBPSATA,20000,18,9,157.9,157.9,157.9,157.9,157.9,157.9,157.9,157.9,157.9,157.9,157.9,157.9,157.9
591,WUX,TT,GEMINI_SP,GG,SPSC2,EVANSBPSATA,20000,18,9,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
592,WUX,TT,GEMINI_SP,GG,CRT2,EVANSBPSATA,20000,18,9,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
593,WUX,TT,GEMINI_SP,GG,SDAT2,EVANSBPSATA,20000,18,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,WUX,TT,GEMINI_SP,GG,PWT,EVANSBPSATA,20000,18,9,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
595,WUX,TT,GEMINI_SP,GG,STS,EVANSBPSATA,20000,18,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,WUX,YD,GEMINI_SP,GG,SCOPY,EVANSBPSATA,10000,12,6,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976
597,WUX,YD,GEMINI_SP,GG,PRE2,EVANSBPSATA,10000,12,6,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984
598,WUX,YD,GEMINI_SP,GG,CAL,EVANSBPSATA,10000,12,6,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
599,WUX,YD,GEMINI_SP,GG,CAL2,EVANSBPSATA,10000,12,6,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
600,WUX,YD,GEMINI_SP,GG,FNC2,EVANSBPSATA,10000,12,6,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974
601,WUX,YD,GEMINI_SP,GG,SPSC2,EVANSBPSATA,10000,12,6,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
602,WUX,YD,GEMINI_SP,GG,CRT2,EVANSBPSATA,10000,12,6,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
603,WUX,YD,GEMINI_SP,GG,PWT,EVANSBPSATA,10000,12,6,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
604,WUX,YD,GEMINI_SP,GG,SCOPY,EVANSBPSATA,12000,12,6,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976
605,WUX,YD,GEMINI_SP,GG,PRE2,EVANSBPSATA,12000,12,6,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984
606,WUX,YD,GEMINI_SP,GG,CAL,EVANSBPSATA,12000,12,6,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
607,WUX,YD,GEMINI_SP,GG,CAL2,EVANSBPSATA,12000,12,6,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
608,WUX,YD,GEMINI_SP,GG,FNC2,EVANSBPSATA,12000,12,6,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974
609,WUX,YD,GEMINI_SP,GG,SPSC2,EVANSBPSATA,12000,12,6,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
610,WUX,YD,GEMINI_SP,GG,CRT2,EVANSBPSATA,12000,12,6,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
611,WUX,YD,GEMINI_SP,GG,PWT,EVANSBPSATA,12000,12,6,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
1242,WUX,YD,GEMINI_SP,GG,SCOPY,EVANSBPSATA,12000,12,7,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976
1243,WUX,YD,GEMINI_SP,GG,PRE2,EVANSBPSATA,12000,12,7,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984
1244,WUX,YD,GEMINI_SP,GG,CAL,EVANSBPSATA,12000,12,7,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
1245,WUX,YD,GEMINI_SP,GG,CAL2,EVANSBPSATA,12000,12,7,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
1246,WUX,YD,GEMINI_SP,GG,FNC2,EVANSBPSATA,12000,12,7,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974
1247,WUX,YD,GEMINI_SP,GG,SPSC2,EVANSBPSATA,12000,12,7,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
1248,WUX,YD,GEMINI_SP,GG,CRT2,EVANSBPSATA,12000,12,7,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
1249,WUX,YD,GEMINI_SP,GG,PWT,EVANSBPSATA,12000,12,7,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.987,0.987,0.99,0.99,0.99
612,WUX,YD,GEMINI_SP,GG,SCOPY,EVANSBPSATA,12000,14,8,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976
613,WUX,YD,GEMINI_SP,GG,PRE2,EVANSBPSATA,12000,14,8,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984
614,WUX,YD,GEMINI_SP,GG,CAL,EVANSBPSATA,12000,14,8,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
615,WUX,YD,GEMINI_SP,GG,CAL2,EVANSBPSATA,12000,14,8,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
616,WUX,YD,GEMINI_SP,GG,FNC2,EVANSBPSATA,12000,14,8,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974
617,WUX,YD,GEMINI_SP,GG,SPSC2,EVANSBPSATA,12000,14,8,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
618,WUX,YD,GEMINI_SP,GG,CRT2,EVANSBPSATA,12000,14,8,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
619,WUX,YD,GEMINI_SP,GG,PWT,EVANSBPSATA,12000,14,8,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.987,0.987,0.99,0.99,0.99
620,WUX,YD,GEMINI_SP,GG,SCOPY,EVANSBPSATA,12000,18,9,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976
621,WUX,YD,GEMINI_SP,GG,PRE2,EVANSBPSATA,12000,18,9,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984
622,WUX,YD,GEMINI_SP,GG,CAL,EVANSBPSATA,12000,18,9,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
623,WUX,YD,GEMINI_SP,GG,CAL2,EVANSBPSATA,12000,18,9,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
624,WUX,YD,GEMINI_SP,GG,FNC2,EVANSBPSATA,12000,18,9,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974
625,WUX,YD,GEMINI_SP,GG,SPSC2,EVANSBPSATA,12000,18,9,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
626,WUX,YD,GEMINI_SP,GG,CRT2,EVANSBPSATA,12000,18,9,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
627,WUX,YD,GEMINI_SP,GG,PWT,EVANSBPSATA,12000,18,9,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.987,0.987,0.99,0.99,0.99
628,WUX,YD,GEMINI_SP,GG,SCOPY,EVANSBPSATA,14000,14,7,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976
629,WUX,YD,GEMINI_SP,GG,PRE2,EVANSBPSATA,14000,14,7,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984
630,WUX,YD,GEMINI_SP,GG,CAL,EVANSBPSATA,14000,14,7,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
631,WUX,YD,GEMINI_SP,GG,CAL2,EVANSBPSATA,14000,14,7,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
632,WUX,YD,GEMINI_SP,GG,FNC2,EVANSBPSATA,14000,14,7,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974
633,WUX,YD,GEMINI_SP,GG,SPSC2,EVANSBPSATA,14000,14,7,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
634,WUX,YD,GEMINI_SP,GG,CRT2,EVANSBPSATA,14000,14,7,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
635,WUX,YD,GEMINI_SP,GG,PWT,EVANSBPSATA,14000,14,7,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
636,WUX,YD,GEMINI_SP,GG,SCOPY,EVANSBPSATA,14000,16,8,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976
637,WUX,YD,GEMINI_SP,GG,PRE2,EVANSBPSATA,14000,16,8,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984
638,WUX,YD,GEMINI_SP,GG,CAL,EVANSBPSATA,14000,16,8,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
639,WUX,YD,GEMINI_SP,GG,CAL2,EVANSBPSATA,14000,16,8,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
640,WUX,YD,GEMINI_SP,GG,FNC2,EVANSBPSATA,14000,16,8,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974
641,WUX,YD,GEMINI_SP,GG,SPSC2,EVANSBPSATA,14000,16,8,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
642,WUX,YD,GEMINI_SP,GG,CRT2,EVANSBPSATA,14000,16,8,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
643,WUX,YD,GEMINI_SP,GG,PWT,EVANSBPSATA,14000,16,8,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
644,WUX,YD,GEMINI_SP,GG,SCOPY,EVANSBPSATA,14000,18,9,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973
645,WUX,YD,GEMINI_SP,GG,PRE2,EVANSBPSATA,14000,18,9,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984
646,WUX,YD,GEMINI_SP,GG,CAL,EVANSBPSATA,14000,18,9,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
647,WUX,YD,GEMINI_SP,GG,CAL2,EVANSBPSATA,14000,18,9,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
648,WUX,YD,GEMINI_SP,GG,FNC2,EVANSBPSATA,14000,18,9,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
649,WUX,YD,GEMINI_SP,GG,SPSC2,EVANSBPSATA,14000,18,9,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994
650,WUX,YD,GEMINI_SP,GG,CRT2,EVANSBPSATA,14000,18,9,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
651,WUX,YD,GEMINI_SP,GG,PWT,EVANSBPSATA,14000,18,9,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975
652,WUX,YD,GEMINI_SP,GG,SCOPY,EVANSBPSATA,16000,16,8,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976,0.976
653,WUX,YD,GEMINI_SP,GG,PRE2,EVANSBPSATA,16000,16,8,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984,0.984
654,WUX,YD,GEMINI_SP,GG,CAL,EVANSBPSATA,16000,16,8,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
655,WUX,YD,GEMINI_SP,GG,CAL2,EVANSBPSATA,16000,16,8,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
656,WUX,YD,GEMINI_SP,GG,FNC2,EVANSBPSATA,16000,16,8,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974
657,WUX,YD,GEMINI_SP,GG,SPSC2,EVANSBPSATA,16000,16,8,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
658,WUX,YD,GEMINI_SP,GG,CRT2,EVANSBPSATA,16000,16,8,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
659,WUX,YD,GEMINI_SP,GG,PWT,EVANSBPSATA,16000,16,8,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
660,WUX,YD,GEMINI_SP,GG,SCOPY,EVANSBPSATA,16000,17,9,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967
